year,movie_name,finance,dollars
1993,The Fugitive,domgross,183875760
1993,The Fugitive,intgross,353715317
1993,The Princess and the Cobbler,budget,24000000
1993,The Princess and the Cobbler,domgross,669276
1993,The Princess and the Cobbler,intgross,669276
1993,The Remains of the Day,budget,15000000
1993,The Remains of the Day,domgross,22954968
1993,The Remains of the Day,intgross,63954968
1993,Tombstone,budget,25000000
1993,Tombstone,domgross,56505065
1993,Tombstone,intgross,56505065
1994,Ace Ventura: Pet Detective,budget,12000000
1994,Ace Ventura: Pet Detective,domgross,72217396
1994,Ace Ventura: Pet Detective,intgross,107217396
1994,Beverly Hills Cop III,budget,50000000
1994,Beverly Hills Cop III,domgross,42586861
1994,Beverly Hills Cop III,intgross,119180938
1994,Clerks.,budget,27000
1994,Clerks.,domgross,3073428
1994,Clerks.,intgross,3894240
1994,Crooklyn,budget,14000000
1994,Crooklyn,domgross,13024170
1994,Crooklyn,intgross,13024170
1994,Dumb &amp; Dumber,budget,16000000
1994,Dumb &amp; Dumber,domgross,127175374
1994,Dumb &amp; Dumber,intgross,246400000
1994,Ed Wood,budget,18000000
1994,Ed Wood,domgross,5828466
1994,Ed Wood,intgross,5828466
1994,Forrest Gump,budget,55000000
1994,Forrest Gump,domgross,329694499
1994,Forrest Gump,intgross,679400525
1994,Legends of the Fall,budget,30000000
1994,Legends of the Fall,domgross,66502573
1994,Legends of the Fall,intgross,160502573
1994,Little Women,budget,15000000
1994,Little Women,domgross,50003303
1994,Little Women,intgross,50003303
1994,Naked Gun 33 1/3: The Final Insult,budget,30000000
1994,Naked Gun 33 1/3: The Final Insult,domgross,51041856
1994,Naked Gun 33 1/3: The Final Insult,intgross,51041856
1994,Police Academy: Mission to Moscow,budget,10000000
1994,Police Academy: Mission to Moscow,domgross,126247
1994,Police Academy: Mission to Moscow,intgross,126247
1994,Priest,budget,60000000
1994,Priest,domgross,29136626
1994,Priest,intgross,84154026
1994,Pulp Fiction,budget,8000000
1994,Pulp Fiction,domgross,107928762
1994,Pulp Fiction,intgross,212928762
1994,Speed,budget,30000000
1994,Speed,domgross,121248145
1994,Speed,intgross,283200000
1994,Stargate,budget,55000000
1994,Stargate,domgross,71565669
1994,Stargate,intgross,196565669
1994,Street Fighter,budget,35000000
1994,Street Fighter,domgross,33423000
1994,Street Fighter,intgross,99423000
1994,The Client,budget,45000000
1994,The Client,domgross,92115211
1994,The Client,intgross,117615211
1994,The Hudsucker Proxy,budget,40000000
1994,The Hudsucker Proxy,domgross,2816518
1994,The Hudsucker Proxy,intgross,14938149
1994,The Lion King,budget,79300000
1994,The Lion King,domgross,422780140
1994,The Lion King,intgross,952880140
1994,The Mask,budget,18000000
1994,The Mask,domgross,119920129
1994,The Mask,intgross,351620129
1994,The Santa Clause,budget,22000000
1994,The Santa Clause,domgross,144833357
1994,The Santa Clause,intgross,189800000
1994,The Shadow,budget,40000000
1994,The Shadow,domgross,31835600
1994,The Shadow,intgross,31835600
1994,The Shawshank Redemption,budget,25000000
1994,The Shawshank Redemption,domgross,28241469
1994,The Shawshank Redemption,intgross,28241469
1994,The Specialist,budget,45000000
1994,The Specialist,domgross,57362581
1994,The Specialist,intgross,57362581
1994,Timecop,budget,28000000
1994,Timecop,domgross,44853581
1994,Timecop,intgross,102053581
1994,True Lies,budget,100000000
1994,True Lies,domgross,146282411
1994,True Lies,intgross,365300000
1995,Apollo 13,budget,65000000
1995,Apollo 13,domgross,172070496
1995,Apollo 13,intgross,334100000
1995,Assassins,budget,50000000
1995,Assassins,domgross,30306268
1995,Assassins,intgross,83306268
1995,Batman Forever,budget,100000000
1995,Batman Forever,domgross,184031112
1995,Batman Forever,intgross,336529144
1995,Before Sunrise,budget,2500000
1995,Before Sunrise,domgross,5274005
1995,Before Sunrise,intgross,5274005
1995,Braveheart,budget,72000000
1995,Braveheart,domgross,75545647
1995,Braveheart,intgross,209000000
1995,Casino,budget,52000000
1995,Casino,domgross,42438300
1995,Casino,intgross,110400000
1995,Casper,budget,55000000
1995,Casper,domgross,100328194
1995,Casper,intgross,282300000
1995,Clueless,budget,13700000
1995,Clueless,domgross,56598476
1995,Clueless,intgross,56598476
1995,Congo,budget,50000000
1995,Congo,domgross,81022333
1995,Congo,intgross,152022333
1995,Copycat,budget,20000000
1995,Copycat,domgross,32051917
1995,Copycat,intgross,32051917
1995,Die Hard: With a Vengeance,budget,90000000
1995,Die Hard: With a Vengeance,domgross,100012499
1995,Die Hard: With a Vengeance,intgross,364480746
1995,Four rooms,budget,4000000
1995,Four rooms,domgross,4301000
1995,Four rooms,intgross,4301000
1995,Home for the holidays,budget,20000000
1995,Home for the holidays,domgross,17468887
1995,Home for the holidays,intgross,22119269
1995,Jumanji,budget,65000000
1995,Jumanji,domgross,100458310
1995,Jumanji,intgross,262758310
1995,Mallrats,budget,6100000
1995,Mallrats,domgross,2108367
1995,Mallrats,intgross,2108367
1995,Mortal Kombat,budget,20000000
1995,Mortal Kombat,domgross,70433227
1995,Mortal Kombat,intgross,122133227
1995,Outbreak,budget,50000000
1995,Outbreak,domgross,67823573
1995,Outbreak,intgross,67823573
1995,Pocahontas,budget,55000000
1995,Pocahontas,domgross,141579773
1995,Pocahontas,intgross,347100000
1995,Pride and Prejudice,budget,28000000
1995,Pride and Prejudice,domgross,38372662
1995,Pride and Prejudice,intgross,120918508
1995,Sabrina,budget,58000000
1995,Sabrina,domgross,53458319
1995,Sabrina,intgross,87100000
1995,Safe,budget,33000000
1995,Safe,domgross,17142080
1995,Safe,intgross,41495213
1995,Se7en,budget,30000000
1995,Se7en,domgross,100125643
1995,Se7en,intgross,328125643
1995,Sense and Sensibility,budget,16500000
1995,Sense and Sensibility,domgross,42993774
1995,Sense and Sensibility,intgross,134993774
1995,Showgirls,budget,40000000
1995,Showgirls,domgross,20350754
1995,Showgirls,intgross,37750754
1995,Species,budget,35000000
1995,Species,domgross,60054449
1995,Species,intgross,113354449
1995,Tank Girl,budget,25000000
1995,Tank Girl,domgross,4064333
1995,Tank Girl,intgross,4064333
1995,The American President,budget,62000000
1995,The American President,domgross,60022813
1995,The American President,intgross,107822813
1995,The Bridges of Madison County,budget,22000000
1995,The Bridges of Madison County,domgross,71516617
1995,The Bridges of Madison County,intgross,175516617
1995,The Incredibly True Adventures of Two Girls in Love,budget,250000
1995,The Incredibly True Adventures of Two Girls in Love,domgross,2210408
1995,The Incredibly True Adventures of Two Girls in Love,intgross,2477155
1995,The Net,budget,22000000
1995,The Net,domgross,50621733
1995,The Net,intgross,110521733
1995,The Quick and the Dead,budget,32000000
1995,The Quick and the Dead,domgross,18552460
1995,The Quick and the Dead,intgross,18552460
1995,The Usual Suspects,budget,6000000
1995,The Usual Suspects,domgross,23341568
1995,The Usual Suspects,intgross,34449356
1995,Toy Story,budget,30000000
1995,Toy Story,domgross,191780865
1995,Toy Story,intgross,364530148
1995,Twelve Monkeys,budget,29000000
1995,Twelve Monkeys,domgross,57141459
1995,Twelve Monkeys,intgross,168841459
1995,Waterworld,budget,175000000
1995,Waterworld,domgross,88246220
1995,Waterworld,intgross,264246220
1995,Welcome to the Dollhouse,budget,800000
1995,Welcome to the Dollhouse,domgross,4198137
1995,Welcome to the Dollhouse,intgross,5034794
1996,August,budget,3400000
1996,August,domgross,12636
1996,August,intgross,12636
1996,Bound,budget,4500000
1996,Bound,domgross,3802260
1996,Bound,intgross,7011317
1996,Broken Arrow,budget,65000000
1996,Broken Arrow,domgross,70645997
1996,Broken Arrow,intgross,148345997
1996,Chain Reaction,budget,55000000
1996,Chain Reaction,domgross,21226204
1996,Chain Reaction,intgross,60209334
1996,DragonHeart,budget,57000000
1996,DragonHeart,domgross,51364680
1996,DragonHeart,intgross,104364680
1996,Emma,budget,5900000
1996,Emma,domgross,22231658
1996,Emma,intgross,37831658
1996,Escape from L.A.,budget,50000000
1996,Escape from L.A.,domgross,25426861
1996,Escape from L.A.,intgross,25426861
1996,Eye for an Eye,budget,20000000
1996,Eye for an Eye,domgross,26792700
1996,Eye for an Eye,intgross,26792700
1996,Fargo,budget,7000000
1996,Fargo,domgross,24567751
1996,Fargo,intgross,51204567
1996,Freeway,budget,3000000
1996,Freeway,domgross,295493
1996,Freeway,intgross,295493
1996,From Dusk Till Dawn,budget,20000000
1996,From Dusk Till Dawn,domgross,25728961
1996,From Dusk Till Dawn,intgross,25728961
1996,Hamlet,budget,2000000
1996,Hamlet,domgross,1577287
1996,Hamlet,intgross,2419669
1996,Harriet the Spy,budget,13000000
1996,Harriet the Spy,domgross,26570048
1996,Harriet the Spy,intgross,26570048
1996,Independence Day,budget,75000000
1996,Independence Day,domgross,306169255
1996,Independence Day,intgross,817400878
1996,Jingle All the Way,budget,60000000
1996,Jingle All the Way,domgross,60592389
1996,Jingle All the Way,intgross,129832389
1996,Kingpin,budget,25000000
1996,Kingpin,domgross,25023424
1996,Kingpin,intgross,32223424
1996,Love and Other Catastrophes,budget,250000
1996,Love and Other Catastrophes,domgross,212285
1996,Love and Other Catastrophes,intgross,743216
1996,Mars Attacks!,budget,80000000
1996,Mars Attacks!,domgross,37771017
1996,Mars Attacks!,intgross,101371017
1996,Mission: Impossible,budget,80000000
1996,Mission: Impossible,domgross,180981886
1996,Mission: Impossible,intgross,457697994
1996,Romeo + Juliet,budget,14500000
1996,Romeo + Juliet,domgross,46338728
1996,Romeo + Juliet,intgross,147542381
1996,Scream,budget,15000000
1996,Scream,domgross,103046663
1996,Scream,intgross,173046663
1996,Secrets &amp; Lies,budget,4500000
1996,Secrets &amp; Lies,domgross,13417292
1996,Secrets &amp; Lies,intgross,13417292
1996,Set It Off,budget,9000000
1996,Set It Off,domgross,36049108
1996,Set It Off,intgross,36049108
1996,Space Jam,budget,80000000
1996,Space Jam,domgross,90463534
1996,Space Jam,intgross,250200000
1996,Spy Hard,budget,18000000
1996,Spy Hard,domgross,26936265
1996,Spy Hard,intgross,26936265
1996,Star Trek: First Contact,budget,46000000
1996,Star Trek: First Contact,domgross,92027888
1996,Star Trek: First Contact,intgross,150000000
1996,Striptease,budget,50000000
1996,Striptease,domgross,33109743
1996,Striptease,intgross,113309743
1996,That Thing You Do!,budget,2500000
1996,That Thing You Do!,domgross,25857416
1996,That Thing You Do!,intgross,34557416
1996,The Cable Guy,budget,47000000
1996,The Cable Guy,domgross,60240295
1996,The Cable Guy,intgross,102825796
1996,The Craft,budget,15000000
1996,The Craft,domgross,24769466
1996,The Craft,intgross,55669466
1996,The English Patient,budget,35000000
1996,The English Patient,domgross,78716374
1996,The English Patient,intgross,231716374
1996,The Fan,budget,55000000
1996,The Fan,domgross,18582965
1996,The Fan,intgross,18582965
1996,The First Wives Club,budget,30000000
1996,The First Wives Club,domgross,105489203
1996,The First Wives Club,intgross,181489203
1996,The Glimmer Man,budget,45000000
1996,The Glimmer Man,domgross,20404841
1996,The Glimmer Man,intgross,36404841
1996,The Hunchback of Notre Dame,budget,100000000
1996,The Hunchback of Notre Dame,domgross,100138851
1996,The Hunchback of Notre Dame,intgross,325500000
1996,The Long Kiss Goodnight,budget,65000000
1996,The Long Kiss Goodnight,domgross,33447612
1996,The Long Kiss Goodnight,intgross,33447612
1996,The Mirror Has Two Faces,budget,42000000
1996,The Mirror Has Two Faces,domgross,41267469
1996,The Mirror Has Two Faces,intgross,41267469
1996,The Rock,budget,75000000
1996,The Rock,domgross,134069511
1996,The Rock,intgross,336069511
1996,Trainspotting,budget,3100000
1996,Trainspotting,domgross,16501785
1996,Trainspotting,intgross,24000785
1996,Twister,budget,88000000
1996,Twister,domgross,241888385
1996,Twister,intgross,495900000
1996,Walking and Talking,budget,1000000
1996,Walking and Talking,domgross,1287480
1996,Walking and Talking,intgross,1615787
1996,When the Cat&#39;s Away,budget,300000
1996,When the Cat&#39;s Away,domgross,1652472
1996,When the Cat&#39;s Away,intgross,2525984
1997,A Simple Wish,budget,28000000
1997,A Simple Wish,domgross,8165213
1997,A Simple Wish,intgross,8165213
1997,Air Bud,budget,3000000
1997,Air Bud,domgross,24646936
1997,Air Bud,intgross,27788649
1997,Air Force One,budget,85000000
1997,Air Force One,domgross,172956409
1997,Air Force One,intgross,315268353
1997,Alien: Resurrection,budget,60000000
1997,Alien: Resurrection,domgross,47795018
1997,Alien: Resurrection,intgross,160700000
1997,Anastasia,budget,53000000
1997,Anastasia,domgross,58403409
1997,Anastasia,intgross,139801410
1997,As Good as It Gets,budget,50000000
1997,As Good as It Gets,domgross,148478011
1997,As Good as It Gets,intgross,314111923
1997,Austin Powers: International Man of Mystery,budget,18000000
1997,Austin Powers: International Man of Mystery,domgross,53883989
1997,Austin Powers: International Man of Mystery,intgross,67683989
1997,Batman &amp; Robin,budget,125000000
1997,Batman &amp; Robin,domgross,107325195
1997,Batman &amp; Robin,intgross,238317814
1997,Boogie Nights,budget,15000000
1997,Boogie Nights,domgross,26410771
1997,Boogie Nights,intgross,43111725
1997,Cats Don&#39;t Dance,budget,32000000
1997,Cats Don&#39;t Dance,domgross,3588602
1997,Cats Don&#39;t Dance,intgross,3588602
1997,Chasing Amy,budget,250000
1997,Chasing Amy,domgross,12006514
1997,Chasing Amy,intgross,15155095
1997,Cinderella,budget,2900000
1997,Cinderella,domgross,85000000
1997,Cinderella,intgross,85000000
1997,Clockwatchers,budget,2000000
1997,Clockwatchers,domgross,537948
1997,Clockwatchers,intgross,539961
1997,Con Air,budget,80000000
1997,Con Air,domgross,101117573
1997,Con Air,intgross,224117573
1997,Conspiracy Theory,budget,80000000
1997,Conspiracy Theory,domgross,76118990
1997,Conspiracy Theory,intgross,142783718
1997,Contact,budget,90000000
1997,Contact,domgross,100920329
1997,Contact,intgross,165900000
1997,Eve&#39;s Bayou,budget,5000000
1997,Eve&#39;s Bayou,domgross,14843425
1997,Eve&#39;s Bayou,intgross,14843425
1997,Event Horizon,budget,60000000
1997,Event Horizon,domgross,26673242
1997,Event Horizon,intgross,26673242
1997,Fever Pitch,budget,40000000
1997,Fever Pitch,domgross,42071069
1997,Fever Pitch,intgross,50071069
1997,Flubber,budget,80000000
1997,Flubber,domgross,92993801
1997,Flubber,intgross,177993801
1997,G.I. Jane,budget,50000000
1997,G.I. Jane,domgross,48169156
1997,G.I. Jane,intgross,48169156
1997,Gattaca,budget,36000000
1997,Gattaca,domgross,12532777
1997,Gattaca,intgross,12532777
1997,George of the Jungle,budget,55000000
1997,George of the Jungle,domgross,105263257
1997,George of the Jungle,intgross,174463257
1997,Good Will Hunting,budget,10000000
1997,Good Will Hunting,domgross,138433435
1997,Good Will Hunting,intgross,225933435
1997,Grosse Pointe Blank,budget,15000000
1997,Grosse Pointe Blank,domgross,28084357
1997,Grosse Pointe Blank,intgross,31070412
1997,Hercules,budget,70000000
1997,Hercules,domgross,99112101
1997,Hercules,intgross,250700000
1997,I Know What You Did Last Summer,budget,17000000
1997,I Know What You Did Last Summer,domgross,72250091
1997,I Know What You Did Last Summer,intgross,125250091
1997,In the Company of Men,budget,25000
1997,In the Company of Men,domgross,2883661
1997,In the Company of Men,intgross,2883661
1997,Jackie Brown,budget,12000000
1997,Jackie Brown,domgross,39673162
1997,Jackie Brown,intgross,74727492
1997,Kiss the Girls,budget,27000000
1997,Kiss the Girls,domgross,60527873
1997,Kiss the Girls,intgross,60527873
1997,L.A. Confidential,budget,35000000
1997,L.A. Confidential,domgross,64604977
1997,L.A. Confidential,intgross,110604977
1997,Liar Liar,budget,45000000
1997,Liar Liar,domgross,181410615
1997,Liar Liar,intgross,302710615
1997,Men in Black,budget,90000000
1997,Men in Black,domgross,250690539
1997,Men in Black,intgross,587790539
1997,Mononoke-hime,budget,20000000
1997,Mononoke-hime,domgross,2374107
1997,Mononoke-hime,intgross,150350000
1997,Mortal Kombat: Annihilation,budget,30000000
1997,Mortal Kombat: Annihilation,domgross,35927406
1997,Mortal Kombat: Annihilation,intgross,51327406
1997,Must love Dogs,budget,35000000
1997,Must love Dogs,domgross,43894863
1997,Must love Dogs,intgross,58894863
1997,My Best Friend&#39;s Wedding,budget,46000000
1997,My Best Friend&#39;s Wedding,domgross,126813153
1997,My Best Friend&#39;s Wedding,intgross,298923419
1997,Orgazmo,budget,1000000
1997,Orgazmo,domgross,582024
1997,Orgazmo,intgross,627287
1997,Scream 2,budget,24000000
1997,Scream 2,domgross,101363301
1997,Scream 2,intgross,101363301
1997,Selena,budget,20000000
1997,Selena,domgross,35450113
1997,Selena,intgross,35450113
1997,Smilla&#39;s Sense of Snow,budget,35000000
1997,Smilla&#39;s Sense of Snow,domgross,2221994
1997,Smilla&#39;s Sense of Snow,intgross,2221994
1997,Spawn,budget,40000000
1997,Spawn,domgross,54979992
1997,Spawn,intgross,87949859
1997,Starship Troopers,budget,100000000
1997,Starship Troopers,domgross,54768952
1997,Starship Troopers,intgross,121100000
